p,a,b,j,trace,order,aut_order,fb_m2,fb_m3,n_targets,hits_m2,hits_m3,order,full_liftable,liftable_density_W125,liftable_density_W250,liftable_density_W500,liftable_density_W1000,liftable_density_W2000,liftable_density_W4001,two_torsion_x,sumset_m2,sumset_m3,sumset_eff_m2,sumset_eff_m3,decomp_rate_m2,decomp_rate_m3,decomp_efficiency_m2,decomp_efficiency_m3,s3_support,liftable_identity_holds
4001,2285,569,1514,-23,4025,2,40,13,400,210,176,4025,2012,0.592,0.54,0.528,0.526,0.5225,0.5028742814296426,0,2170,1758,0.6697530864197531,0.5366300366300366,0.525,0.44,0.6521990740740741,0.5405982905982906,13,True
4001,3354,2707,1700,-23,4025,2,40,13,400,205,232,4025,2012,0.504,0.528,0.508,0.52,0.501,0.5028742814296426,0,2174,2144,0.6709876543209876,0.6544566544566545,0.5125,0.58,0.636670524691358,0.7126068376068376,13,True
4001,1565,2377,1888,-23,4025,2,40,13,400,238,203,4025,2012,0.536,0.512,0.52,0.502,0.4985,0.5028742814296426,0,2284,2058,0.7049382716049383,0.6282051282051282,0.595,0.5075,0.739158950617284,0.6235309829059829,13,True
4001,2590,1179,2178,-23,4025,2,40,13,400,245,230,4025,2012,0.512,0.476,0.48,0.478,0.4895,0.5028742814296426,0,2244,2172,0.6925925925925925,0.663003663003663,0.6125,0.575,0.7608989197530864,0.7064636752136753,13,True
4001,2380,759,2440,-23,4025,2,40,13,400,218,206,4025,2012,0.552,0.516,0.484,0.489,0.505,0.5028742814296426,0,2244,2114,0.6925925925925925,0.6452991452991453,0.545,0.515,0.6770447530864198,0.6327457264957265,13,True
4001,3254,2507,2593,-23,4025,2,40,13,400,202,225,4025,2012,0.544,0.5,0.494,0.506,0.507,0.5028742814296426,0,2216,2090,0.6839506172839506,0.6379731379731379,0.505,0.5625,0.6273533950617284,0.6911057692307693,13,True
4001,3378,2252,2614,-23,4025,2,40,13,400,213,201,4025,2012,0.408,0.48,0.496,0.501,0.4985,0.5028742814296426,0,2236,2152,0.6901234567901234,0.6568986568986569,0.5325,0.5025,0.6615162037037037,0.6173878205128205,13,True
4001,3499,2997,2618,-23,4025,2,40,13,400,228,187,4025,2012,0.56,0.512,0.494,0.501,0.523,0.5028742814296426,0,2222,1954,0.6858024691358025,0.5964590964590964,0.57,0.4675,0.7081018518518518,0.5743856837606838,13,True
4001,704,1408,2726,-23,4025,2,40,13,400,227,207,4025,2012,0.552,0.572,0.524,0.511,0.5195,0.5028742814296426,0,2212,2062,0.682716049382716,0.6294261294261294,0.5675,0.5175,0.7049961419753087,0.6358173076923077,13,True
4001,2829,1657,3460,-23,4025,2,40,13,400,216,204,4025,2012,0.464,0.456,0.482,0.504,0.507,0.5028742814296426,0,2284,2166,0.7049382716049383,0.6611721611721612,0.54,0.51,0.6708333333333333,0.6266025641025641,13,True
4001,3203,3469,3501,-23,4025,2,40,13,400,213,215,4025,2012,0.488,0.488,0.482,0.498,0.513,0.5028742814296426,0,2176,2038,0.671604938271605,0.6221001221001221,0.5325,0.5375,0.6615162037037037,0.6603899572649573,13,True
4001,2293,585,3667,-23,4025,2,40,13,400,232,193,4025,2012,0.496,0.52,0.514,0.525,0.5035,0.5028742814296426,0,2318,2154,0.7154320987654321,0.6575091575091575,0.58,0.4825,0.7205246913580247,0.5928151709401709,13,True
4001,179,1453,3722,-23,4025,2,40,13,400,231,225,4025,2012,0.496,0.464,0.502,0.512,0.5135,0.5028742814296426,0,2290,2100,0.7067901234567902,0.6410256410256411,0.5775,0.5625,0.7174189814814815,0.6911057692307693,13,True
4001,3208,805,43,-26,4028,2,40,13,400,221,196,4028,2015,0.512,0.476,0.496,0.508,0.506,0.5036240939765059,3,2219,2035,0.6848765432098766,0.6211843711843712,0.5525,0.49,0.6868734567901233,0.6024786324786325,13,True
4001,1360,2720,53,-26,4028,2,40,13,400,219,204,4028,2014,0.552,0.5,0.474,0.492,0.4875,0.5033741564608848,1,2232,1910,0.6888888888888889,0.5830280830280831,0.5475,0.51,0.6806574074074074,0.6270695970695971,13,True
4001,3897,2598,274,-26,4028,2,40,13,400,241,243,4028,2014,0.488,0.536,0.514,0.523,0.5015,0.5033741564608848,1,2234,2164,0.6895061728395062,0.6605616605616605,0.6025,0.6075,0.7490339506172841,0.7469505494505495,13,True
4001,328,2886,286,-26,4028,2,40,13,400,225,227,4028,2014,0.536,0.52,0.494,0.502,0.5105,0.5033741564608848,1,2267,2268,0.6996913580246914,0.6923076923076923,0.5625,0.5675,0.6993055555555555,0.6977686202686202,13,True
4001,905,1937,418,-26,4028,2,40,13,400,221,167,4028,2014,0.512,0.512,0.506,0.519,0.503,0.5033741564608848,1,2228,1778,0.6876543209876543,0.5427350427350427,0.5525,0.4175,0.6868734567901233,0.5133363858363857,13,True
4001,3999,2666,545,-26,4028,2,40,13,400,233,215,4028,2015,0.512,0.5,0.5,0.506,0.5115,0.5036240939765059,3,2239,2027,0.6910493827160494,0.6187423687423688,0.5825,0.5375,0.7241697530864197,0.6608821733821733,13,True
4001,1189,3460,569,-26,4028,2,40,13,400,251,209,4028,2015,0.424,0.468,0.464,0.49,0.5005,0.5036240939765059,3,2239,1974,0.6910493827160494,0.6025641025641025,0.6275,0.5225,0.7801141975308641,0.6424389499389498,13,True
4001,2218,145,643,-26,4028,2,40,13,400,236,243,4028,2015,0.464,0.5,0.516,0.507,0.504,0.5036240939765059,3,2212,2245,0.682716049382716,0.6852869352869353,0.59,0.6075,0.7334938271604938,0.7469505494505495,13,True
4001,2860,573,720,-26,4028,2,40,13,400,227,246,4028,2015,0.488,0.512,0.502,0.504,0.4975,0.5036240939765059,3,2241,2133,0.6916666666666667,0.6510989010989011,0.5675,0.615,0.7055216049382715,0.7561721611721611,13,True
4001,551,1701,852,-26,4028,2,40,13,400,225,223,4028,2015,0.48,0.472,0.49,0.508,0.495,0.5036240939765059,3,2235,2167,0.6898148148148148,0.6614774114774115,0.5625,0.5575,0.6993055555555555,0.685473137973138,13,True
4001,2487,1658,945,-26,4028,2,40,13,400,213,238,4028,2014,0.56,0.516,0.494,0.501,0.506,0.5033741564608848,1,2215,2234,0.683641975308642,0.681929181929182,0.5325,0.595,0.6620092592592592,0.7315811965811966,13,True
4001,1908,3816,1127,-26,4028,2,40,13,400,221,216,4028,2014,0.472,0.504,0.486,0.497,0.51,0.5033741564608848,1,2250,2235,0.6944444444444444,0.6822344322344323,0.5525,0.54,0.6868734567901233,0.663956043956044,13,True
4001,1996,3998,1183,-26,4028,2,40,13,400,234,217,4028,2014,0.464,0.508,0.494,0.487,0.492,0.5033741564608848,1,2187,2180,0.675,0.6654456654456654,0.585,0.5425,0.7272777777777777,0.6670299145299146,13,True
4001,432,288,1247,-26,4028,2,40,13,400,227,206,4028,2014,0.4,0.392,0.496,0.504,0.504,0.5033741564608848,1,2223,1932,0.6861111111111111,0.5897435897435898,0.5675,0.515,0.7055216049382715,0.6332173382173383,13,True
4001,964,1928,1257,-26,4028,2,40,13,400,205,205,4028,2014,0.432,0.42,0.458,0.479,0.493,0.5033741564608848,1,2145,2063,0.6620370370370371,0.6297313797313797,0.5125,0.5125,0.637145061728395,0.6301434676434676,13,True
4001,2474,947,1343,-26,4028,2,40,13,400,222,230,4028,2014,0.472,0.496,0.488,0.501,0.501,0.5033741564608848,1,2179,2221,0.6725308641975308,0.677960927960928,0.555,0.575,0.6899814814814816,0.7069902319902319,13,True
4001,355,2904,1490,-26,4028,2,40,13,400,210,190,4028,2014,0.568,0.504,0.49,0.499,0.496,0.5033741564608848,1,2218,1952,0.6845679012345679,0.5958485958485958,0.525,0.475,0.6526851851851853,0.5840354090354091,13,True
4001,3122,2243,1501,-26,4028,2,40,13,400,222,226,4028,2014,0.488,0.492,0.484,0.483,0.4925,0.5033741564608848,1,2226,2114,0.687037037037037,0.6452991452991453,0.555,0.565,0.6899814814814816,0.6946947496947496,13,True
4001,2200,399,1628,-26,4028,2,40,13,400,243,191,4028,2015,0.536,0.532,0.534,0.508,0.514,0.5036240939765059,3,2248,2074,0.6938271604938272,0.6330891330891331,0.6075,0.4775,0.7552500000000001,0.5871092796092796,13,True
4001,2218,435,1709,-26,4028,2,40,13,400,233,216,4028,2015,0.512,0.516,0.502,0.526,0.503,0.5036240939765059,3,2265,2080,0.6990740740740741,0.6349206349206349,0.5825,0.54,0.7241697530864197,0.663956043956044,13,True
4001,3824,3647,1879,-26,4028,2,40,13,400,226,193,4028,2014,0.504,0.496,0.516,0.519,0.5115,0.5033741564608848,1,2311,1868,0.7132716049382716,0.5702075702075702,0.565,0.4825,0.7024135802469135,0.5932570207570208,13,True
4001,132,264,1963,-26,4028,2,40,13,400,233,224,4028,2015,0.536,0.54,0.526,0.512,0.5065,0.5036240939765059,3,2269,2101,0.7003086419753086,0.6413308913308914,0.5825,0.56,0.7241697530864197,0.6885470085470087,13,True
4001,2791,527,2024,-26,4028,2,40,13,400,218,193,4028,2014,0.464,0.488,0.488,0.511,0.5185,0.5033741564608848,1,2259,1987,0.6972222222222222,0.6065323565323565,0.545,0.4825,0.6775493827160495,0.5932570207570208,13,True
4001,1557,1038,2094,-26,4028,2,40,13,400,230,198,4028,2014,0.584,0.54,0.538,0.51,0.5135,0.5033741564608848,1,2156,2120,0.6654320987654321,0.6471306471306472,0.575,0.495,0.7148456790123456,0.6086263736263736,13,True
4001,144,96,2101,-26,4028,2,40,13,400,207,214,4028,2014,0.488,0.476,0.482,0.502,0.497,0.5033741564608848,1,2206,2138,0.6808641975308642,0.6526251526251526,0.5175,0.535,0.643361111111111,0.6578083028083028,13,True
4001,2912,1823,2111,-26,4028,2,40,13,400,221,198,4028,2015,0.528,0.524,0.536,0.521,0.5025,0.5036240939765059,3,2212,2076,0.682716049382716,0.6336996336996337,0.5525,0.495,0.6868734567901233,0.6086263736263736,13,True
4001,1954,3908,2274,-26,4028,2,40,13,400,217,192,4028,2014,0.552,0.54,0.526,0.523,0.5025,0.5033741564608848,1,2199,2126,0.6787037037037037,0.648962148962149,0.5425,0.48,0.6744413580246914,0.5901831501831502,13,True
4001,1671,3342,2365,-26,4028,2,40,13,400,253,200,4028,2015,0.496,0.528,0.516,0.502,0.517,0.5036240939765059,3,2298,2098,0.7092592592592593,0.6404151404151404,0.6325,0.5,0.7863302469135801,0.6147741147741148,13,True
4001,3534,3067,2416,-26,4028,2,40,13,400,230,208,4028,2014,0.528,0.504,0.532,0.521,0.501,0.5033741564608848,1,2252,2118,0.6950617283950618,0.6465201465201466,0.575,0.52,0.7148456790123456,0.6393650793650794,13,True
4001,2197,131,2424,-26,4028,2,40,13,400,224,213,4028,2014,0.528,0.512,0.538,0.522,0.5005,0.5033741564608848,1,2245,2110,0.6929012345679012,0.6440781440781441,0.56,0.5325,0.6961975308641977,0.6547344322344322,13,True
4001,2963,3309,2568,-26,4028,2,40,13,400,232,225,4028,2014,0.464,0.504,0.504,0.512,0.496,0.5033741564608848,1,2278,2208,0.7030864197530864,0.673992673992674,0.58,0.5625,0.7210617283950617,0.6916208791208791,13,True
4001,3768,3535,2576,-26,4028,2,40,13,400,232,232,4028,2014,0.616,0.528,0.538,0.523,0.5145,0.5033741564608848,1,2246,2208,0.6932098765432099,0.673992673992674,0.58,0.58,0.7210617283950617,0.7131379731379731,13,True
4001,2230,459,2599,-26,4028,2,40,13,400,216,217,4028,2014,0.56,0.504,0.49,0.508,0.4955,0.5033741564608848,1,2231,2229,0.6885802469135802,0.6804029304029304,0.54,0.5425,0.6713333333333334,0.6670299145299146,13,True
4001,1890,3780,2718,-26,4028,2,40,13,400,217,226,4028,2014,0.528,0.536,0.504,0.504,0.5115,0.5033741564608848,1,2276,2214,0.7024691358024692,0.6758241758241759,0.5425,0.565,0.6744413580246914,0.6946947496947496,13,True
4001,2128,85,2792,-26,4028,2,40,13,400,225,203,4028,2015,0.464,0.484,0.566,0.529,0.508,0.5036240939765059,3,2216,1840,0.6839506172839506,0.5616605616605617,0.5625,0.5075,0.6993055555555555,0.6239957264957264,13,True
4001,773,1849,2835,-26,4028,2,40,13,400,244,202,4028,2015,0.592,0.572,0.522,0.513,0.507,0.5036240939765059,3,2260,2078,0.6975308641975309,0.6343101343101343,0.61,0.505,0.758358024691358,0.620921855921856,13,True
4001,2655,1770,2855,-26,4028,2,40,13,400,211,207,4028,2014,0.504,0.504,0.5,0.523,0.513,0.5033741564608848,1,2268,2161,0.7,0.6596459096459096,0.5275,0.5175,0.6557932098765432,0.6362912087912087,13,True
4001,2461,307,2921,-26,4028,2,40,13,400,239,197,4028,2014,0.504,0.516,0.514,0.527,0.515,0.5033741564608848,1,2214,2032,0.6833333333333333,0.6202686202686203,0.5975,0.4925,0.7428179012345679,0.6055525030525031,13,True
4001,1035,690,2995,-26,4028,2,40,13,400,252,226,4028,2014,0.528,0.536,0.53,0.506,0.502,0.5033741564608848,1,2300,2276,0.7098765432098766,0.6947496947496947,0.63,0.565,0.7832222222222222,0.6946947496947496,13,True
4001,438,876,3099,-26,4028,2,40,13,400,225,203,4028,2014,0.44,0.468,0.476,0.484,0.487,0.5033741564608848,1,2229,1934,0.687962962962963,0.5903540903540904,0.5625,0.5075,0.6993055555555555,0.6239957264957264,13,True
4001,3594,2396,3365,-26,4028,2,40,13,400,215,215,4028,2014,0.488,0.476,0.51,0.499,0.5085,0.5033741564608848,1,2227,2124,0.6873456790123457,0.6483516483516484,0.5375,0.5375,0.6682253086419753,0.6608821733821733,13,True
4001,3309,2206,3466,-26,4028,2,40,13,400,214,222,4028,2014,0.52,0.528,0.524,0.516,0.504,0.5033741564608848,1,2244,2126,0.6925925925925925,0.648962148962149,0.535,0.555,0.6651172839506173,0.6823992673992675,13,True
4001,326,652,3636,-26,4028,2,40,13,400,234,197,4028,2014,0.472,0.48,0.508,0.51,0.501,0.5033741564608848,1,2276,2168,0.7024691358024692,0.6617826617826618,0.585,0.4925,0.7272777777777777,0.6055525030525031,13,True
4001,3828,3655,3637,-26,4028,2,40,13,400,212,216,4028,2014,0.488,0.464,0.472,0.505,0.5145,0.5033741564608848,1,2242,2082,0.6919753086419753,0.6355311355311355,0.53,0.54,0.6589012345679013,0.663956043956044,13,True
4001,3334,889,3664,-26,4028,2,40,13,400,206,205,4028,2015,0.408,0.46,0.52,0.499,0.497,0.5036240939765059,3,2277,2006,0.7027777777777777,0.6123321123321124,0.515,0.5125,0.6402530864197531,0.6301434676434676,13,True
4001,228,152,3784,-26,4028,2,40,13,400,220,231,4028,2015,0.528,0.516,0.516,0.521,0.5145,0.5036240939765059,3,2290,2113,0.7067901234567902,0.644993894993895,0.55,0.5775,0.6837654320987655,0.7100641025641026,13,True
4001,3408,2815,3818,-26,4028,2,40,13,400,227,202,4028,2014,0.496,0.552,0.528,0.502,0.5035,0.5033741564608848,1,2260,2074,0.6975308641975309,0.6330891330891331,0.5675,0.505,0.7055216049382715,0.620921855921856,13,True
4001,494,1663,3867,-26,4028,2,40,13,400,234,262,4028,2015,0.408,0.444,0.464,0.475,0.4865,0.5036240939765059,3,2263,2150,0.6984567901234567,0.6562881562881563,0.585,0.655,0.7272777777777777,0.8053540903540904,13,True
4001,974,1983,15,-32,4034,2,40,13,400,200,210,4034,2017,0.464,0.496,0.5,0.508,0.502,0.504123969007748,1,2226,1996,0.687037037037037,0.6092796092796092,0.5,0.525,0.6225308641975309,0.6464743589743589,13,True
4001,453,302,32,-32,4034,2,40,13,400,236,213,4034,2017,0.496,0.528,0.508,0.498,0.4965,0.504123969007748,1,2158,2071,0.6660493827160494,0.6321733821733821,0.59,0.5325,0.7345864197530864,0.655709706959707,13,True
4001,3495,2330,52,-32,4034,2,40,13,400,215,243,4034,2017,0.472,0.448,0.506,0.521,0.503,0.504123969007748,1,2168,2231,0.6691358024691358,0.681013431013431,0.5375,0.6075,0.6692206790123457,0.7480631868131868,13,True
4001,1114,2228,295,-32,4034,2,40,13,400,219,226,4034,2017,0.52,0.52,0.52,0.525,0.503,0.504123969007748,1,2230,2131,0.6882716049382716,0.6504884004884005,0.5475,0.565,0.6816712962962962,0.6957295482295481,13,True
4001,1412,2275,746,-32,4034,2,40,13,400,228,219,4034,2017,0.496,0.492,0.484,0.49,0.4935,0.504123969007748,1,2253,2202,0.6953703703703704,0.6721611721611722,0.57,0.5475,0.7096851851851851,0.6741804029304028,13,True
4001,1288,2576,798,-32,4034,2,40,13,400,225,228,4034,2017,0.488,0.484,0.5,0.518,0.503,0.504123969007748,1,2193,2064,0.6768518518518518,0.63003663003663,0.5625,0.57,0.7003472222222222,0.7018864468864467,13,True
4001,3307,2613,1594,-32,4034,2,40,13,400,219,179,4034,2017,0.544,0.536,0.508,0.513,0.507,0.504123969007748,1,2220,1880,0.6851851851851852,0.5738705738705738,0.5475,0.4475,0.6816712962962962,0.5510424297924298,13,True
4001,189,126,1701,-32,4034,2,40,13,400,221,214,4034,2017,0.576,0.516,0.514,0.516,0.505,0.504123969007748,1,2275,2220,0.7021604938271605,0.6776556776556777,0.5525,0.535,0.6878966049382715,0.6587881562881563,13,True
4001,2464,927,1743,-32,4034,2,40,13,400,212,195,4034,2017,0.488,0.512,0.52,0.508,0.5155,0.504123969007748,1,2270,1987,0.7006172839506173,0.6065323565323565,0.53,0.4875,0.6598827160493828,0.600297619047619,13,True
4001,2041,81,1837,-32,4034,2,40,13,400,211,200,4034,2017,0.488,0.512,0.522,0.515,0.5,0.504123969007748,1,2220,2128,0.6851851851851852,0.6495726495726496,0.5275,0.5,0.656770061728395,0.6156898656898657,13,True
4001,279,186,1965,-32,4034,2,40,13,400,225,203,4034,2017,0.552,0.572,0.55,0.529,0.5195,0.504123969007748,1,2209,2046,0.6817901234567901,0.6245421245421245,0.5625,0.5075,0.7003472222222222,0.6249252136752136,13,True
4001,1881,3762,2081,-32,4034,2,40,13,400,223,224,4034,2017,0.48,0.5,0.48,0.493,0.495,0.504123969007748,1,2271,2138,0.700925925925926,0.6526251526251526,0.5575,0.56,0.6941219135802469,0.6895726495726497,13,True
4001,743,1486,2478,-32,4034,2,40,13,400,208,206,4034,2017,0.648,0.568,0.542,0.519,0.5035,0.504123969007748,1,2225,2070,0.6867283950617284,0.6318681318681318,0.52,0.515,0.6474320987654322,0.6341605616605617,13,True
4001,2913,1825,2496,-32,4034,2,40,13,400,231,211,4034,2017,0.504,0.508,0.494,0.496,0.491,0.504123969007748,1,2241,2214,0.6916666666666667,0.6758241758241759,0.5775,0.5275,0.7190231481481482,0.6495528083028083,13,True
4001,621,414,2643,-32,4034,2,40,13,400,205,212,4034,2017,0.544,0.516,0.502,0.489,0.503,0.504123969007748,1,2166,2151,0.6685185185185185,0.6565934065934066,0.5125,0.53,0.6380941358024691,0.6526312576312576,13,True
4001,3332,3555,2709,-32,4034,2,40,13,400,210,204,4034,2017,0.496,0.524,0.518,0.508,0.5045,0.504123969007748,1,2154,2050,0.6648148148148149,0.6257631257631258,0.525,0.51,0.6536574074074074,0.6280036630036631,13,True
4001,2572,381,2983,-32,4034,2,40,13,400,202,215,4034,2017,0.504,0.484,0.502,0.491,0.492,0.504123969007748,1,2178,2134,0.6722222222222223,0.6514041514041514,0.505,0.5375,0.6287561728395062,0.6618666056166056,13,True
4001,3663,3325,3023,-32,4034,2,40,13,400,230,204,4034,2017,0.44,0.5,0.504,0.515,0.521,0.504123969007748,1,2176,2058,0.671604938271605,0.6282051282051282,0.575,0.51,0.7159104938271604,0.6280036630036631,13,True
4001,2685,1790,3155,-32,4034,2,40,13,400,225,234,4034,2017,0.488,0.5,0.51,0.502,0.505,0.504123969007748,1,2240,2236,0.691358024691358,0.6825396825396826,0.5625,0.585,0.7003472222222222,0.7203571428571428,13,True
4001,2240,479,3347,-32,4034,2,40,13,400,218,209,4034,2017,0.48,0.468,0.494,0.509,0.519,0.504123969007748,1,2226,2157,0.687037037037037,0.6584249084249084,0.545,0.5225,0.6785586419753087,0.6433959096459096,13,True
4001,2901,1801,3483,-32,4034,2,40,13,400,205,206,4034,2017,0.52,0.516,0.482,0.48,0.498,0.504123969007748,1,2236,2154,0.6901234567901234,0.6575091575091575,0.5125,0.515,0.6380941358024691,0.6341605616605617,13,True
4001,963,1926,3645,-32,4034,2,40,13,400,224,197,4034,2017,0.504,0.484,0.516,0.493,0.5165,0.504123969007748,1,2257,2130,0.696604938271605,0.6501831501831502,0.56,0.4925,0.6972345679012347,0.6064545177045176,13,True
4001,3674,3347,3804,-32,4034,2,40,13,400,215,216,4034,2017,0.472,0.488,0.47,0.464,0.4815,0.504123969007748,1,2197,2178,0.6780864197530864,0.6648351648351648,0.5375,0.54,0.6692206790123457,0.664945054945055,13,True
4001,1789,3578,3835,-32,4034,2,40,13,400,215,216,4034,2017,0.584,0.56,0.532,0.519,0.5135,0.504123969007748,1,2218,2192,0.6845679012345679,0.6691086691086691,0.5375,0.54,0.6692206790123457,0.664945054945055,13,True
4001,1949,2633,20,-94,4096,2,40,13,400,225,193,4096,2049,0.544,0.504,0.502,0.496,0.507,0.5121219695076231,3,2299,2014,0.7095679012345679,0.6147741147741148,0.5625,0.4825,0.7111111111111111,0.6032722832722832,13,True
4001,3797,3593,25,-94,4096,2,40,13,400,211,197,4096,2048,0.52,0.536,0.516,0.51,0.512,0.511872031992002,1,2260,2060,0.6975308641975309,0.6288156288156288,0.5275,0.4925,0.6668641975308641,0.6157753357753357,13,True
4001,3049,699,85,-94,4096,2,40,13,400,210,226,4096,2048,0.52,0.488,0.502,0.499,0.5105,0.511872031992002,1,2198,2115,0.678395061728395,0.6456043956043956,0.525,0.565,0.6637037037037037,0.7064224664224663,13,True
4001,3796,3591,102,-94,4096,2,40,13,399,231,187,4096,2049,0.488,0.536,0.498,0.514,0.505,0.5121219695076231,3,2268,2100,0.7,0.6410256410256411,0.5789473684210527,0.46867167919799496,0.7319038336582196,0.585982661170631,13,True
4001,391,2928,151,-94,4096,2,40,13,400,214,217,4096,2049,0.592,0.6,0.56,0.537,0.517,0.5121219695076231,3,2206,2125,0.6808641975308642,0.6486568986568987,0.535,0.5425,0.6763456790123458,0.6782905982905982,13,True
4001,1700,2467,414,-94,4096,2,40,13,400,207,195,4096,2048,0.48,0.516,0.502,0.498,0.5125,0.511872031992002,1,2100,2092,0.6481481481481481,0.6385836385836385,0.5175,0.4875,0.6542222222222221,0.6095238095238095,13,True
4001,1763,2509,479,-94,4096,2,40,13,400,227,186,4096,2048,0.528,0.536,0.548,0.523,0.515,0.511872031992002,1,2301,1805,0.7101851851851851,0.550976800976801,0.5675,0.465,0.7174320987654321,0.5813919413919414,13,True
4001,2840,1679,626,-94,4096,2,40,13,397,219,199,4096,2049,0.488,0.476,0.5,0.506,0.5035,0.5121219695076231,3,2171,1993,0.6700617283950617,0.6083638583638583,0.5516372795969773,0.5012594458438288,0.6973784867991416,0.6267273169036394,13,True
4001,1496,2992,749,-94,4096,2,40,13,400,235,215,4096,2048,0.512,0.528,0.502,0.534,0.5205,0.511872031992002,1,2239,2216,0.6910493827160494,0.6764346764346765,0.5875,0.5375,0.7427160493827161,0.672039072039072,13,True
4001,1094,2188,944,-94,4096,2,40,13,399,218,214,4096,2049,0.488,0.5,0.5,0.489,0.4985,0.5121219695076231,3,2194,1948,0.6771604938271605,0.5946275946275946,0.5463659147869674,0.5363408521303258,0.6907144404220428,0.6705897833717382,13,True
4001,1964,2643,987,-94,4096,2,40,13,400,206,196,4096,2048,0.528,0.528,0.518,0.521,0.51,0.511872031992002,1,2254,2172,0.695679012345679,0.663003663003663,0.515,0.49,0.6510617283950617,0.6126495726495726,13,True
4001,3311,2621,1038,-94,4096,2,40,13,400,218,220,4096,2049,0.432,0.48,0.5,0.512,0.507,0.5121219695076231,3,2221,2130,0.6854938271604938,0.6501831501831502,0.545,0.55,0.6889876543209877,0.6876678876678878,13,True
4001,727,1454,1231,-94,4096,2,40,13,399,231,210,4096,2049,0.536,0.488,0.488,0.493,0.514,0.5121219695076231,3,2213,2236,0.6830246913580247,0.6825396825396826,0.5789473684210527,0.5263157894736842,0.7319038336582196,0.6580553948975001,13,True
4001,667,1334,1557,-94,4096,2,40,13,400,225,225,4096,2049,0.56,0.54,0.504,0.519,0.5145,0.5121219695076231,3,2232,2127,0.6888888888888889,0.6492673992673993,0.5625,0.5625,0.7111111111111111,0.7032967032967034,13,True
4001,475,950,1651,-94,4096,2,40,13,400,197,180,4096,2048,0.52,0.516,0.524,0.532,0.5215,0.511872031992002,1,2230,1962,0.6882716049382716,0.5989010989010989,0.4925,0.45,0.6226172839506173,0.5626373626373626,13,True
4001,795,530,1902,-94,4096,2,40,13,400,223,221,4096,2048,0.472,0.508,0.496,0.51,0.508,0.511872031992002,1,2241,2230,0.6916666666666667,0.6807081807081807,0.5575,0.5525,0.7047901234567902,0.6907936507936507,13,True
4001,1040,2080,2063,-94,4096,2,40,13,400,222,230,4096,2048,0.576,0.564,0.544,0.508,0.5085,0.511872031992002,1,2222,2190,0.6858024691358025,0.6684981684981685,0.555,0.575,0.7016296296296297,0.7189255189255189,13,True
4001,3855,2570,2100,-94,4096,2,40,13,400,191,228,4096,2048,0.472,0.496,0.524,0.523,0.507,0.511872031992002,1,2187,2316,0.675,0.706959706959707,0.4775,0.57,0.6036543209876543,0.7126739926739926,13,True
4001,3421,2841,2355,-94,4096,2,40,13,400,209,224,4096,2049,0.512,0.456,0.464,0.499,0.5115,0.5121219695076231,3,2181,2151,0.6731481481481482,0.6565934065934066,0.5225,0.56,0.6605432098765431,0.7001709401709403,13,True
4001,3875,3749,2563,-94,4096,2,40,13,400,226,207,4096,2048,0.52,0.52,0.518,0.511,0.5145,0.511872031992002,1,2278,2197,0.7030864197530864,0.6706349206349206,0.565,0.5175,0.7142716049382716,0.647032967032967,13,True
4001,1641,1094,2747,-94,4096,2,40,13,400,216,209,4096,2048,0.472,0.484,0.514,0.515,0.5285,0.511872031992002,1,2225,2162,0.6867283950617284,0.6599511599511599,0.54,0.5225,0.6826666666666668,0.6532844932844932,13,True
4001,3938,3875,3024,-94,4096,2,40,13,400,227,275,4096,2049,0.608,0.54,0.528,0.526,0.523,0.5121219695076231,3,2233,2186,0.6891975308641975,0.6672771672771672,0.5675,0.6875,0.7174320987654321,0.8595848595848596,13,True
4001,771,514,3117,-94,4096,2,40,13,400,244,207,4096,2048,0.56,0.528,0.522,0.532,0.5105,0.511872031992002,1,2339,2206,0.7219135802469135,0.6733821733821734,0.61,0.5175,0.7711604938271605,0.647032967032967,13,True
4001,3992,3983,3137,-94,4096,2,40,13,400,211,208,4096,2049,0.504,0.536,0.508,0.514,0.5105,0.5121219695076231,3,2222,2306,0.6858024691358025,0.703907203907204,0.5275,0.52,0.6668641975308641,0.6501587301587302,13,True
4001,2012,2675,3302,-94,4096,2,40,13,400,206,213,4096,2049,0.544,0.552,0.528,0.522,0.515,0.5121219695076231,3,2250,2096,0.6944444444444444,0.6398046398046398,0.515,0.5325,0.6510617283950617,0.6657875457875457,13,True
4001,653,1306,3401,-94,4096,2,40,13,400,216,204,4096,2048,0.536,0.516,0.536,0.508,0.514,0.511872031992002,1,2228,2162,0.6876543209876543,0.6599511599511599,0.54,0.51,0.6826666666666668,0.6376556776556777,13,True
4001,2207,413,3473,-94,4096,2,40,13,400,230,223,4096,2048,0.504,0.508,0.478,0.503,0.513,0.511872031992002,1,2254,2110,0.695679012345679,0.6440781440781441,0.575,0.5575,0.7269135802469135,0.697045177045177,13,True
4001,216,144,3513,-94,4096,2,40,13,400,239,236,4096,2049,0.552,0.568,0.532,0.519,0.517,0.5121219695076231,3,2236,2187,0.6901234567901234,0.6675824175824175,0.5975,0.59,0.755358024691358,0.7376800976800977,13,True
