p,a,b,j,trace,order,aut_order,fb_m2,fb_m3,n_targets,hits_m2,hits_m3,order,full_liftable,liftable_density_W187,liftable_density_W375,liftable_density_W750,liftable_density_W1501,liftable_density_W3003,liftable_density_W6007,two_torsion_x,sumset_m2,sumset_m3,sumset_eff_m2,sumset_eff_m3,decomp_rate_m2,decomp_rate_m3,decomp_efficiency_m2,decomp_efficiency_m3,s3_support,liftable_identity_holds
6007,881,1762,5646,-32,6040,2,40,13,400,158,139,6040,3020,0.5187165775401069,0.504,0.504,0.5016655562958028,0.5141525141525142,0.5027467954053604,1,2499,2338,0.7712962962962963,0.7136752136752137,0.395,0.3475,0.736358024691358,0.6406898656898656,13,True
6007,721,1442,5681,-32,6040,2,40,13,400,157,173,6040,3020,0.5775401069518716,0.5306666666666666,0.512,0.5036642238507661,0.5041625041625042,0.5027467954053604,1,2519,2378,0.7774691358024691,0.7258852258852259,0.3925,0.4325,0.7316975308641976,0.7974053724053725,13,True
6007,4796,1195,5790,-32,6040,2,40,13,400,158,146,6040,3020,0.5240641711229946,0.5466666666666666,0.5333333333333333,0.5103264490339774,0.5104895104895105,0.5027467954053604,1,2492,2309,0.7691358024691358,0.7048229548229549,0.395,0.365,0.736358024691358,0.6729548229548229,13,True
6007,262,2177,5834,-32,6040,2,40,13,400,154,150,6040,3020,0.5347593582887701,0.5173333333333333,0.516,0.49766822118587606,0.49517149517149517,0.5027467954053604,1,2436,2274,0.7518518518518519,0.6941391941391941,0.385,0.375,0.717716049382716,0.6913919413919414,13,True
6007,65,130,5922,-32,6040,2,40,13,400,170,127,6040,3021,0.5133689839572193,0.52,0.508,0.508327781479014,0.5064935064935064,0.5029132678541701,3,2512,2276,0.7753086419753087,0.6947496947496947,0.425,0.3175,0.792283950617284,0.5853785103785104,13,True
6007,317,634,5923,-32,6040,2,40,13,400,164,159,6040,3020,0.5026737967914439,0.5146666666666667,0.49733333333333335,0.5096602265156562,0.5088245088245088,0.5027467954053604,1,2512,2396,0.7753086419753087,0.7313797313797313,0.41,0.3975,0.7643209876543209,0.7328754578754579,13,True
6007,669,446,4,48,5960,2,40,13,400,177,156,5960,2980,0.5508021390374331,0.4826666666666667,0.5013333333333333,0.49566955363091275,0.4995004995004995,0.49608789745297155,1,2458,2402,0.758641975308642,0.7332112332112332,0.4425,0.39,0.8139814814814815,0.7095238095238096,13,True
6007,327,654,69,48,5960,2,40,13,400,158,162,5960,2980,0.5080213903743316,0.472,0.4786666666666667,0.48500999333777484,0.4981684981684982,0.49608789745297155,1,2478,2267,0.7648148148148148,0.692002442002442,0.395,0.405,0.726604938271605,0.7368131868131869,13,True
6007,3169,331,97,48,5960,2,40,13,400,174,155,5960,2981,0.45989304812834225,0.496,0.49066666666666664,0.4823451032644903,0.48784548784548787,0.49625436990178123,3,2522,2367,0.778395061728395,0.7225274725274725,0.435,0.3875,0.8001851851851851,0.70497557997558,13,True
6007,2835,1890,126,48,5960,2,40,13,400,161,163,5960,2980,0.48663101604278075,0.5146666666666667,0.5106666666666667,0.513657561625583,0.4985014985014985,0.49608789745297155,1,2454,2507,0.7574074074074074,0.7652625152625152,0.4025,0.4075,0.7404012345679013,0.7413614163614163,13,True
6007,1315,2879,138,48,5960,2,40,13,400,170,157,5960,2981,0.5187165775401069,0.5226666666666666,0.5346666666666666,0.5103264490339774,0.5061605061605061,0.49625436990178123,3,2416,2145,0.745679012345679,0.6547619047619048,0.425,0.3925,0.7817901234567901,0.7140720390720391,13,True
6007,2815,3879,153,48,5960,2,40,13,400,160,148,5960,2981,0.45989304812834225,0.45066666666666666,0.49066666666666664,0.48967355096602266,0.4858474858474858,0.49625436990178123,3,2495,2230,0.7700617283950617,0.6807081807081807,0.4,0.37,0.7358024691358025,0.6731379731379731,13,True
6007,1823,5220,179,48,5960,2,40,13,400,167,144,5960,2980,0.4919786096256685,0.4826666666666667,0.5013333333333333,0.4836775483011326,0.49483849483849485,0.49608789745297155,1,2438,2104,0.7524691358024691,0.6422466422466423,0.4175,0.36,0.7679938271604937,0.654945054945055,13,True
6007,4609,3211,303,48,5960,2,40,13,400,164,157,5960,2981,0.47593582887700536,0.472,0.484,0.4743504330446369,0.49417249417249415,0.49625436990178123,3,2487,2291,0.7675925925925926,0.6993284493284493,0.41,0.3925,0.7541975308641975,0.7140720390720391,13,True
6007,917,1834,355,48,5960,2,40,13,400,166,141,5960,2981,0.5240641711229946,0.5226666666666666,0.528,0.5036642238507661,0.49417249417249415,0.49625436990178123,3,2504,2389,0.7728395061728395,0.7292429792429792,0.415,0.3525,0.7633950617283951,0.6413003663003664,13,True
6007,4427,949,360,48,5960,2,40,13,400,166,167,5960,2980,0.48128342245989303,0.49333333333333335,0.492,0.49100599600266487,0.4938394938394938,0.49608789745297155,1,2487,2432,0.7675925925925926,0.7423687423687424,0.415,0.4175,0.7633950617283951,0.7595543345543345,13,True
6007,5633,5259,391,48,5960,2,40,13,400,156,160,5960,2980,0.5080213903743316,0.5093333333333333,0.49466666666666664,0.5036642238507661,0.5014985014985015,0.49608789745297155,1,2520,2290,0.7777777777777778,0.699023199023199,0.39,0.4,0.7174074074074074,0.7277167277167277,13,True
6007,4024,4685,420,48,5960,2,40,13,400,185,158,5960,2981,0.45454545454545453,0.4666666666666667,0.4693333333333333,0.4890073284477015,0.5001665001665002,0.49625436990178123,3,2541,2304,0.7842592592592592,0.7032967032967034,0.4625,0.395,0.8507716049382716,0.7186202686202687,13,True
6007,87,58,469,48,5960,2,40,13,400,181,184,5960,2981,0.5187165775401069,0.5546666666666666,0.528,0.5223184543637575,0.5038295038295039,0.49625436990178123,3,2503,2532,0.7725308641975308,0.7728937728937729,0.4525,0.46,0.8323765432098765,0.8368742368742369,13,True
6007,5758,5509,477,48,5960,2,40,13,400,184,174,5960,2981,0.46524064171123,0.43733333333333335,0.4613333333333333,0.49233844103930713,0.4851814851814852,0.49625436990178123,3,2529,2458,0.7805555555555556,0.7503052503052503,0.46,0.435,0.8461728395061728,0.7913919413919414,13,True
6007,5637,5267,498,48,5960,2,40,13,400,175,163,5960,2980,0.49732620320855614,0.5093333333333333,0.49466666666666664,0.4836775483011326,0.48717948717948717,0.49608789745297155,1,2504,2513,0.7728395061728395,0.7670940170940171,0.4375,0.4075,0.8047839506172839,0.7413614163614163,13,True
6007,5210,4413,634,48,5960,2,40,13,400,160,170,5960,2980,0.5614973262032086,0.5093333333333333,0.49866666666666665,0.48967355096602266,0.4958374958374958,0.49608789745297155,1,2482,2522,0.7660493827160494,0.7698412698412699,0.4,0.425,0.7358024691358025,0.7731990231990232,13,True
6007,4683,3359,708,48,5960,2,40,13,400,155,154,5960,2981,0.5187165775401069,0.49866666666666665,0.4786666666666667,0.48500999333777484,0.49916749916749914,0.49625436990178123,3,2565,2182,0.7916666666666666,0.666056166056166,0.3875,0.385,0.7128086419753087,0.7004273504273504,13,True
6007,3425,843,740,48,5960,2,40,13,400,170,178,5960,2980,0.5828877005347594,0.5306666666666666,0.5266666666666666,0.5129913391072618,0.5064935064935064,0.49608789745297155,1,2528,2453,0.7802469135802469,0.7487789987789988,0.425,0.445,0.7817901234567901,0.8095848595848595,13,True
6007,467,934,831,48,5960,2,40,13,400,181,156,5960,2980,0.45989304812834225,0.48,0.484,0.49300466355762823,0.5024975024975025,0.49608789745297155,1,2604,2542,0.8037037037037037,0.775946275946276,0.4525,0.39,0.8323765432098765,0.7095238095238096,13,True
6007,4871,3735,833,48,5960,2,40,13,400,177,144,5960,2980,0.5294117647058824,0.5306666666666666,0.5106666666666667,0.5063291139240507,0.5018315018315018,0.49608789745297155,1,2550,2354,0.7870370370370371,0.7185592185592186,0.4425,0.36,0.8139814814814815,0.654945054945055,13,True
6007,4783,3559,954,48,5960,2,40,13,400,171,139,5960,2980,0.5240641711229946,0.48,0.4746666666666667,0.508327781479014,0.5001665001665002,0.49608789745297155,1,2460,2422,0.7592592592592593,0.7393162393162394,0.4275,0.3475,0.7863888888888889,0.6322039072039072,13,True
6007,3747,2498,1025,48,5960,2,40,13,400,193,159,5960,2981,0.47058823529411764,0.49866666666666665,0.492,0.49700199866755496,0.5001665001665002,0.49625436990178123,3,2508,2282,0.774074074074074,0.6965811965811965,0.4825,0.3975,0.8875617283950616,0.7231684981684982,13,True
6007,3632,1257,1052,48,5960,2,40,13,400,173,158,5960,2980,0.5401069518716578,0.5386666666666666,0.5186666666666667,0.508327781479014,0.4985014985014985,0.49608789745297155,1,2546,2416,0.7858024691358024,0.7374847374847375,0.4325,0.395,0.7955864197530864,0.7186202686202687,13,True
6007,330,660,1143,48,5960,2,40,13,400,186,156,5960,2981,0.4919786096256685,0.47733333333333333,0.49866666666666665,0.49100599600266487,0.48951048951048953,0.49625436990178123,3,2567,2511,0.792283950617284,0.7664835164835165,0.465,0.39,0.8553703703703704,0.7095238095238096,13,True
6007,3951,2634,1198,48,5960,2,40,13,400,165,138,5960,2980,0.5080213903743316,0.47733333333333333,0.48,0.49633577614923385,0.4975024975024975,0.49608789745297155,1,2576,2387,0.7950617283950617,0.7286324786324786,0.4125,0.345,0.7587962962962963,0.6276556776556776,13,True
6007,772,1544,1211,48,5960,2,40,13,400,172,145,5960,2981,0.48128342245989303,0.496,0.492,0.4943371085942705,0.4988344988344988,0.49625436990178123,3,2435,1962,0.7515432098765432,0.5989010989010989,0.43,0.3625,0.7909876543209877,0.6594932844932845,13,True
6007,758,4510,1216,48,5960,2,40,13,400,155,167,5960,2980,0.46524064171123,0.47733333333333333,0.48933333333333334,0.5056628914057295,0.4958374958374958,0.49608789745297155,1,2523,2450,0.7787037037037037,0.7478632478632479,0.3875,0.4175,0.7128086419753087,0.7595543345543345,13,True
6007,1310,4878,1294,48,5960,2,40,13,400,155,162,5960,2981,0.4385026737967914,0.43733333333333335,0.492,0.49766822118587606,0.49483849483849485,0.49625436990178123,3,2545,2221,0.7854938271604939,0.677960927960928,0.3875,0.405,0.7128086419753087,0.7368131868131869,13,True
6007,5246,4485,1366,48,5960,2,40,13,400,160,140,5960,2980,0.44919786096256686,0.47733333333333333,0.492,0.49233844103930713,0.5004995004995005,0.49608789745297155,1,2463,2174,0.7601851851851852,0.6636141636141636,0.4,0.35,0.7358024691358025,0.6367521367521367,13,True
6007,1697,5136,1414,48,5960,2,40,13,400,171,151,5960,2981,0.49732620320855614,0.48533333333333334,0.5133333333333333,0.5209860093271153,0.4995004995004995,0.49625436990178123,3,2511,2328,0.775,0.7106227106227107,0.4275,0.3775,0.7863888888888889,0.6867826617826618,13,True
6007,3342,677,1436,48,5960,2,40,13,400,172,187,5960,2981,0.5294117647058824,0.5093333333333333,0.5013333333333333,0.5016655562958028,0.49683649683649683,0.49625436990178123,3,2515,2288,0.7762345679012346,0.6984126984126984,0.43,0.4675,0.7909876543209877,0.8505189255189256,13,True
6007,2430,1620,1437,48,5960,2,40,13,400,153,133,5960,2980,0.48128342245989303,0.488,0.504,0.4943371085942705,0.5031635031635031,0.49608789745297155,1,2463,2204,0.7601851851851852,0.6727716727716728,0.3825,0.3325,0.7036111111111111,0.6049145299145299,13,True
6007,5132,4257,1443,48,5960,2,40,13,400,170,166,5960,2980,0.5454545454545454,0.5226666666666666,0.5106666666666667,0.49100599600266487,0.49983349983349984,0.49608789745297155,1,2509,2252,0.7743827160493827,0.6874236874236874,0.425,0.415,0.7817901234567901,0.755006105006105,13,True
6007,279,186,1454,48,5960,2,40,13,400,186,153,5960,2981,0.48663101604278075,0.49333333333333335,0.5146666666666667,0.5043304463690873,0.49916749916749914,0.49625436990178123,3,2533,2411,0.7817901234567901,0.735958485958486,0.465,0.3825,0.8553703703703704,0.6958791208791208,13,True
6007,5275,4543,1513,48,5960,2,40,13,400,186,147,5960,2981,0.46524064171123,0.4693333333333333,0.4693333333333333,0.4823451032644903,0.4925074925074925,0.49625436990178123,3,2474,2217,0.7635802469135803,0.6767399267399268,0.465,0.3675,0.8553703703703704,0.6685897435897437,13,True
6007,2781,1854,1519,48,5960,2,40,13,400,174,158,5960,2981,0.4919786096256685,0.4826666666666667,0.49066666666666664,0.49033977348434377,0.5011655011655012,0.49625436990178123,3,2536,2252,0.782716049382716,0.6874236874236874,0.435,0.395,0.8001851851851851,0.7186202686202687,13,True
6007,1334,2668,1526,48,5960,2,40,13,400,179,168,5960,2981,0.47593582887700536,0.4693333333333333,0.48533333333333334,0.4836775483011326,0.49217449217449216,0.49625436990178123,3,2508,2399,0.774074074074074,0.7322954822954822,0.4475,0.42,0.823179012345679,0.764102564102564,13,True
6007,3110,213,1581,48,5960,2,40,13,400,170,174,5960,2981,0.49732620320855614,0.49066666666666664,0.48533333333333334,0.4943371085942705,0.49983349983349984,0.49625436990178123,3,2438,2332,0.7524691358024691,0.7118437118437119,0.425,0.435,0.7817901234567901,0.7913919413919414,13,True
6007,3186,365,1663,48,5960,2,40,13,400,185,140,5960,2981,0.5561497326203209,0.5386666666666666,0.5386666666666666,0.5183211192538307,0.5021645021645021,0.49625436990178123,3,2523,2204,0.7787037037037037,0.6727716727716728,0.4625,0.35,0.8507716049382716,0.6367521367521367,13,True
6007,670,2449,1756,48,5960,2,40,13,400,176,147,5960,2980,0.48663101604278075,0.5013333333333333,0.49866666666666665,0.4870086608927382,0.4961704961704962,0.49608789745297155,1,2434,2328,0.7512345679012346,0.7106227106227107,0.44,0.3675,0.8093827160493827,0.6685897435897437,13,True
6007,4433,2859,1863,48,5960,2,40,13,400,163,179,5960,2981,0.4919786096256685,0.5093333333333333,0.48933333333333334,0.4823451032644903,0.4901764901764902,0.49625436990178123,3,2521,2379,0.7780864197530865,0.7261904761904762,0.4075,0.4475,0.7495987654320987,0.8141330891330891,13,True
6007,5012,1339,1927,48,5960,2,40,13,400,189,135,5960,2981,0.5026737967914439,0.488,0.49466666666666664,0.502998001332445,0.5041625041625042,0.49625436990178123,3,2493,2156,0.7694444444444445,0.6581196581196581,0.4725,0.3375,0.8691666666666666,0.614010989010989,13,True
6007,4157,769,2004,48,5960,2,40,13,400,166,148,5960,2981,0.41711229946524064,0.4666666666666667,0.5013333333333333,0.4936708860759494,0.5014985014985015,0.49625436990178123,3,2470,2206,0.7623456790123457,0.6733821733821734,0.415,0.37,0.7633950617283951,0.6731379731379731,13,True
6007,108,72,2006,48,5960,2,40,13,400,158,153,5960,2980,0.43315508021390375,0.43466666666666665,0.484,0.49566955363091275,0.4901764901764902,0.49608789745297155,1,2509,2406,0.7743827160493827,0.7344322344322345,0.395,0.3825,0.726604938271605,0.6958791208791208,13,True
6007,2296,3533,2021,48,5960,2,40,13,400,161,180,5960,2980,0.47593582887700536,0.49866666666666665,0.49333333333333335,0.49233844103930713,0.48917748917748916,0.49608789745297155,1,2494,2380,0.769753086419753,0.7264957264957265,0.4025,0.45,0.7404012345679013,0.8186813186813187,13,True
6007,4332,2888,2076,48,5960,2,40,13,400,175,164,5960,2980,0.48663101604278075,0.5066666666666667,0.49733333333333335,0.4996668887408394,0.4958374958374958,0.49608789745297155,1,2506,2396,0.7734567901234568,0.7313797313797313,0.4375,0.41,0.8047839506172839,0.7459096459096459,13,True
6007,89,4064,2194,48,5960,2,40,13,400,165,170,5960,2981,0.4385026737967914,0.4666666666666667,0.48133333333333334,0.48634243837441704,0.4811854811854812,0.49625436990178123,3,2473,2278,0.7632716049382716,0.6953601953601953,0.4125,0.425,0.7587962962962963,0.7731990231990232,13,True
6007,4364,907,2200,48,5960,2,40,13,400,161,134,5960,2980,0.46524064171123,0.48533333333333334,0.5053333333333333,0.5036642238507661,0.49517149517149517,0.49608789745297155,1,2474,2267,0.7635802469135803,0.692002442002442,0.4025,0.335,0.7404012345679013,0.6094627594627595,13,True
6007,5106,4205,2235,48,5960,2,40,13,400,163,156,5960,2980,0.5133689839572193,0.5146666666666667,0.516,0.49766822118587606,0.49517149517149517,0.49608789745297155,1,2526,2402,0.7796296296296297,0.7332112332112332,0.4075,0.39,0.7495987654320987,0.7095238095238096,13,True
6007,2578,3721,2245,48,5960,2,40,13,400,178,145,5960,2980,0.48663101604278075,0.4666666666666667,0.484,0.47968021319120585,0.5018315018315018,0.49608789745297155,1,2448,2338,0.7555555555555555,0.7136752136752137,0.445,0.3625,0.8185802469135802,0.6594932844932845,13,True
6007,3851,565,2294,48,5960,2,40,13,400,169,174,5960,2980,0.48663101604278075,0.49066666666666664,0.524,0.4950033311125916,0.4901764901764902,0.49608789745297155,1,2540,2523,0.7839506172839507,0.7701465201465202,0.4225,0.435,0.7771913580246913,0.7913919413919414,13,True
6007,1095,2190,2361,48,5960,2,40,13,400,174,141,5960,2981,0.47593582887700536,0.4746666666666667,0.488,0.47901399067288475,0.4911754911754912,0.49625436990178123,3,2448,2192,0.7555555555555555,0.6691086691086691,0.435,0.3525,0.8001851851851851,0.6413003663003664,13,True
6007,3109,4075,2483,48,5960,2,40,13,400,173,146,5960,2981,0.48128342245989303,0.504,0.5013333333333333,0.49300466355762823,0.49217449217449216,0.49625436990178123,3,2493,2255,0.7694444444444445,0.6883394383394383,0.4325,0.365,0.7955864197530864,0.664041514041514,13,True
6007,5174,1447,2733,48,5960,2,40,13,400,177,159,5960,2981,0.49732620320855614,0.472,0.4573333333333333,0.47301798800799466,0.4965034965034965,0.49625436990178123,3,2529,2249,0.7805555555555556,0.6865079365079365,0.4425,0.3975,0.8139814814814815,0.7231684981684982,13,True
6007,4530,3020,2840,48,5960,2,40,13,400,176,154,5960,2980,0.48663101604278075,0.5413333333333333,0.5493333333333333,0.5256495669553631,0.5008325008325009,0.49608789745297155,1,2530,2498,0.7808641975308642,0.7625152625152625,0.44,0.385,0.8093827160493827,0.7004273504273504,13,True
6007,3371,245,2930,48,5960,2,40,13,400,159,164,5960,2981,0.44919786096256686,0.5253333333333333,0.49333333333333335,0.4950033311125916,0.4988344988344988,0.49625436990178123,3,2436,2402,0.7518518518518519,0.7332112332112332,0.3975,0.41,0.7312037037037037,0.7459096459096459,13,True
6007,1754,5174,3055,48,5960,2,40,13,400,157,154,5960,2981,0.48663101604278075,0.48,0.492,0.4996668887408394,0.49716949716949715,0.49625436990178123,3,2507,2028,0.7737654320987655,0.6190476190476191,0.3925,0.385,0.7220061728395062,0.7004273504273504,13,True
6007,249,498,3126,48,5960,2,40,13,400,179,159,5960,2980,0.48128342245989303,0.48,0.4786666666666667,0.49766822118587606,0.4955044955044955,0.49608789745297155,1,2468,2360,0.7617283950617284,0.7203907203907204,0.4475,0.3975,0.823179012345679,0.7231684981684982,13,True
6007,4257,2507,3181,48,5960,2,40,13,400,171,148,5960,2980,0.47593582887700536,0.49866666666666665,0.48533333333333334,0.4876748834110593,0.4851814851814852,0.49608789745297155,1,2520,2307,0.7777777777777778,0.7042124542124543,0.4275,0.37,0.7863888888888889,0.6731379731379731,13,True
6007,3839,557,3237,48,5960,2,40,13,400,164,140,5960,2981,0.5187165775401069,0.49333333333333335,0.49466666666666664,0.47168554297135246,0.4748584748584749,0.49625436990178123,3,2539,2039,0.783641975308642,0.6224053724053724,0.41,0.35,0.7541975308641975,0.6367521367521367,13,True
6007,5880,3920,3320,48,5960,2,40,13,400,169,154,5960,2981,0.43315508021390375,0.4826666666666667,0.4826666666666667,0.4843437708194537,0.47985347985347987,0.49625436990178123,3,2484,2529,0.7666666666666667,0.771978021978022,0.4225,0.385,0.7771913580246913,0.7004273504273504,13,True
6007,5802,5597,3340,48,5960,2,40,13,400,175,172,5960,2981,0.44919786096256686,0.48,0.492,0.49233844103930713,0.4915084915084915,0.49625436990178123,3,2504,2430,0.7728395061728395,0.7417582417582418,0.4375,0.43,0.8047839506172839,0.7822954822954824,13,True
6007,4314,2876,3359,48,5960,2,40,13,400,157,156,5960,2980,0.4385026737967914,0.488,0.4866666666666667,0.4836775483011326,0.4875124875124875,0.49608789745297155,1,2522,2408,0.778395061728395,0.7350427350427351,0.3925,0.39,0.7220061728395062,0.7095238095238096,13,True
6007,1993,3986,3394,48,5960,2,40,13,400,168,145,5960,2980,0.46524064171123,0.5013333333333333,0.5173333333333333,0.508327781479014,0.5104895104895105,0.49608789745297155,1,2531,2347,0.7811728395061729,0.7164224664224664,0.42,0.3625,0.7725925925925925,0.6594932844932845,13,True
6007,4509,3011,3434,48,5960,2,40,13,400,174,173,5960,2981,0.44919786096256686,0.44533333333333336,0.4666666666666667,0.4943371085942705,0.48684648684648685,0.49625436990178123,3,2534,2326,0.7820987654320988,0.71001221001221,0.435,0.4325,0.8001851851851851,0.7868437118437118,13,True
6007,4136,755,3493,48,5960,2,40,13,400,171,166,5960,2981,0.5454545454545454,0.5226666666666666,0.5226666666666666,0.5023317788141239,0.4958374958374958,0.49625436990178123,3,2506,2431,0.7734567901234568,0.7420634920634921,0.4275,0.415,0.7863888888888889,0.755006105006105,13,True
6007,3174,341,3560,48,5960,2,40,13,400,170,164,5960,2981,0.40106951871657753,0.44266666666666665,0.4866666666666667,0.47368421052631576,0.5028305028305028,0.49625436990178123,3,2473,2460,0.7632716049382716,0.7509157509157509,0.425,0.41,0.7817901234567901,0.7459096459096459,13,True
6007,5423,4839,3602,48,5960,2,40,13,400,181,161,5960,2980,0.5401069518716578,0.5066666666666667,0.516,0.49633577614923385,0.4915084915084915,0.49608789745297155,1,2562,2295,0.7907407407407407,0.7005494505494505,0.4525,0.4025,0.8323765432098765,0.7322649572649573,13,True
6007,2203,3471,3659,48,5960,2,40,13,400,153,140,5960,2981,0.5401069518716578,0.5413333333333333,0.508,0.5023317788141239,0.4988344988344988,0.49625436990178123,3,2412,2153,0.7444444444444445,0.6572039072039072,0.3825,0.35,0.7036111111111111,0.6367521367521367,13,True
6007,3937,4627,3666,48,5960,2,40,13,400,183,172,5960,2981,0.48663101604278075,0.4613333333333333,0.45466666666666666,0.47901399067288475,0.5038295038295039,0.49625436990178123,3,2441,2329,0.7533950617283951,0.710927960927961,0.4575,0.43,0.8415740740740741,0.7822954822954824,13,True
6007,4452,2897,3677,48,5960,2,40,13,400,170,182,5960,2980,0.5401069518716578,0.5413333333333333,0.5146666666666667,0.5036642238507661,0.4958374958374958,0.49608789745297155,1,2458,2342,0.758641975308642,0.7148962148962149,0.425,0.455,0.7817901234567901,0.8277777777777778,13,True
6007,5350,5569,3775,48,5960,2,40,13,400,157,152,5960,2980,0.5347593582887701,0.5013333333333333,0.4826666666666667,0.49766822118587606,0.5001665001665002,0.49608789745297155,1,2560,2410,0.7901234567901234,0.7356532356532357,0.3925,0.38,0.7220061728395062,0.6913308913308914,13,True
6007,2266,4532,3827,48,5960,2,40,13,400,168,159,5960,2981,0.5401069518716578,0.5173333333333333,0.49333333333333335,0.4936708860759494,0.4965034965034965,0.49625436990178123,3,2467,2468,0.7614197530864197,0.7533577533577533,0.42,0.3975,0.7725925925925925,0.7231684981684982,13,True
6007,2125,3419,4029,48,5960,2,40,13,400,163,171,5960,2981,0.4117647058823529,0.43466666666666665,0.496,0.4943371085942705,0.49184149184149184,0.49625436990178123,3,2426,2305,0.7487654320987654,0.7036019536019537,0.4075,0.4275,0.7495987654320987,0.7777472527472528,13,True
6007,3776,1545,4104,48,5960,2,40,13,400,174,142,5960,2981,0.47593582887700536,0.49866666666666665,0.516,0.5023317788141239,0.5098235098235098,0.49625436990178123,3,2522,2172,0.778395061728395,0.663003663003663,0.435,0.355,0.8001851851851851,0.6458485958485958,13,True
6007,1932,1288,4184,48,5960,2,40,13,400,190,158,5960,2981,0.48128342245989303,0.5013333333333333,0.49733333333333335,0.48634243837441704,0.49184149184149184,0.49625436990178123,3,2517,2396,0.7768518518518519,0.7313797313797313,0.475,0.395,0.8737654320987654,0.7186202686202687,13,True
6007,4002,2668,4197,48,5960,2,40,13,400,181,141,5960,2981,0.5133689839572193,0.49866666666666665,0.5106666666666667,0.5063291139240507,0.5064935064935064,0.49625436990178123,3,2538,2274,0.7833333333333333,0.6941391941391941,0.4525,0.3525,0.8323765432098765,0.6413003663003664,13,True
6007,4033,2059,4214,48,5960,2,40,13,400,164,182,5960,2980,0.48128342245989303,0.4746666666666667,0.49066666666666664,0.4843437708194537,0.4901764901764902,0.49608789745297155,1,2510,2530,0.7746913580246914,0.7722832722832723,0.41,0.455,0.7541975308641975,0.8277777777777778,13,True
6007,827,1654,4290,48,5960,2,40,13,400,177,168,5960,2980,0.45989304812834225,0.47733333333333333,0.492,0.5036642238507661,0.4985014985014985,0.49608789745297155,1,2492,2457,0.7691358024691358,0.75,0.4425,0.42,0.8139814814814815,0.764102564102564,13,True
6007,2952,1968,4312,48,5960,2,40,13,400,164,137,5960,2980,0.5133689839572193,0.49333333333333335,0.512,0.4983344437041972,0.48717948717948717,0.49608789745297155,1,2542,2314,0.7845679012345679,0.7063492063492064,0.41,0.3425,0.7541975308641975,0.6231074481074481,13,True
6007,2113,3411,4360,48,5960,2,40,13,400,160,160,5960,2980,0.45989304812834225,0.496,0.512,0.508327781479014,0.5044955044955045,0.49608789745297155,1,2445,2502,0.7546296296296297,0.7637362637362637,0.4,0.4,0.7358024691358025,0.7277167277167277,13,True
6007,603,1206,4400,48,5960,2,40,13,400,181,150,5960,2980,0.5240641711229946,0.512,0.508,0.5063291139240507,0.49983349983349984,0.49608789745297155,1,2514,2430,0.7759259259259259,0.7417582417582418,0.4525,0.375,0.8323765432098765,0.6822344322344323,13,True
6007,3282,2188,4409,48,5960,2,40,13,400,182,162,5960,2980,0.5080213903743316,0.49333333333333335,0.504,0.49633577614923385,0.49284049284049286,0.49608789745297155,1,2542,2359,0.7845679012345679,0.7200854700854701,0.455,0.405,0.8369753086419753,0.7368131868131869,13,True
6007,2969,5984,4467,48,5960,2,40,13,400,166,170,5960,2980,0.5133689839572193,0.49066666666666664,0.49733333333333335,0.49100599600266487,0.48884448884448883,0.49608789745297155,1,2492,2392,0.7691358024691358,0.7301587301587301,0.415,0.425,0.7633950617283951,0.7731990231990232,13,True
6007,3255,2170,4481,48,5960,2,40,13,400,168,163,5960,2980,0.5187165775401069,0.49333333333333335,0.49466666666666664,0.5036642238507661,0.48951048951048953,0.49608789745297155,1,2466,2410,0.7611111111111111,0.7356532356532357,0.42,0.4075,0.7725925925925925,0.7413614163614163,13,True
6007,883,1766,4502,48,5960,2,40,13,400,179,143,5960,2980,0.47593582887700536,0.49066666666666664,0.504,0.48967355096602266,0.48717948717948717,0.49608789745297155,1,2495,2152,0.7700617283950617,0.6568986568986569,0.4475,0.3575,0.823179012345679,0.6503968253968253,13,True
6007,1416,944,4531,48,5960,2,40,13,400,176,153,5960,2980,0.49732620320855614,0.48,0.4826666666666667,0.4843437708194537,0.48484848484848486,0.49608789745297155,1,2524,2331,0.7790123456790123,0.7115384615384616,0.44,0.3825,0.8093827160493827,0.6958791208791208,13,True
6007,2068,4136,4725,48,5960,2,40,13,400,169,162,5960,2980,0.5080213903743316,0.48533333333333334,0.49333333333333335,0.4936708860759494,0.49217449217449216,0.49608789745297155,1,2501,2260,0.7719135802469136,0.6898656898656899,0.4225,0.405,0.7771913580246913,0.7368131868131869,13,True
6007,3274,4185,4740,48,5960,2,40,13,400,163,156,5960,2980,0.5026737967914439,0.49333333333333335,0.508,0.49566955363091275,0.5031635031635031,0.49608789745297155,1,2484,2390,0.7666666666666667,0.7295482295482295,0.4075,0.39,0.7495987654320987,0.7095238095238096,13,True
6007,756,504,4879,48,5960,2,40,13,400,176,163,5960,2981,0.5080213903743316,0.49333333333333335,0.496,0.49766822118587606,0.4905094905094905,0.49625436990178123,3,2552,2396,0.7876543209876543,0.7313797313797313,0.44,0.4075,0.8093827160493827,0.7413614163614163,13,True
6007,4931,3855,4922,48,5960,2,40,13,400,166,146,5960,2981,0.46524064171123,0.4826666666666667,0.47733333333333333,0.47834776815456365,0.48884448884448883,0.49625436990178123,3,2527,2292,0.7799382716049382,0.6996336996336996,0.415,0.365,0.7633950617283951,0.664041514041514,13,True
